code,area,price
43770350,5042.732751,86242.13974
43770360,6112.572581,54463.44086
43770370,4101.585417,129143.3333
43800250,3885.466524,198266.7811
43800253,19815.3036,42290.2027
43800310,5623.372637,29460.37313
43800320,4347.2,26747.84314
43800330,8119.570714,28193.83929
43800340,4912.680952,13983.95238
43800350,7395.949289,16568.03318
43800360,11992.91833,31675.79167
44131101,173.0818182,1763522.727
44131102,209.3125,777562.5
44131103,235.2448276,1066586.207
44131104,218.8095238,945273.8095
44131105,212.9666667,916383.3333
44131106,215,1056166.667
44131107,334.4387387,669468.4685
44131108,2652.067391,637619.5652
44131109,583.25,752343.75
44131110,1978.45,411946.4286
44131111,2730.810345,1180293.103
44131112,4367.939394,319587.8788
44131113,457.7078125,902390.625
44131114,229.2459459,712716.2162
44131115,2386.277778,448472.2222
44131116,2334.87451,831607.8431
44131117,213.15,1383750
44131118,1198.456731,1477341.346
44131119,2294.315789,452240.7895
44131120,5420.515152,263560.6061
44131250,8232.225,110523.2759
44131310,4688.564362,92032.44681
44131320,7437.301075,55193.27957
44131330,8612.27193,58624.26901
44131340,5621.885185,75024.44444
44131350,11100.07607,90800
44131360,8492.225758,117444.1919
44131370,6740.227381,33067.44048
44133101,192.6666667,1055055.556
44133102,801.0833333,1144273.81
44133103,2963.819355,1037000
44133104,1636.071053,1335901.316
44133105,2811.131034,755120.6897
44133106,8148.929167,463812.5
44133107,1343.026087,1146601.449
44133108,5605.14,2000622.222
44133109,2894.003571,265071.4286
44133110,2532.514286,270742.8571
44133111,3032.790625,315984.375
44133250,2458.042636,218775.969
44133253,4595.715421,190045.3271
44133256,3718.441593,190790.0442
44133310,3478.006489,129195.229
44150101,243.3727273,409818.1818
44150102,706,352275
44150103,1173.155,317142.5
44150104,174.1863636,978397.7273
44150105,155.3959184,1102989.796
44150106,232.8347826,422326.087
44150107,1899.285714,161157.1429
44150108,454.0363636,433306.8182
44150109,438.3285714,340034.6939
44150110,2965.171429,204264.2857
44150111,5904.238095,48314.28571
44150112,6911.692308,54546.15385
44150113,3205.619048,41192.85714
44150114,7345.083333,36322.91667
44150115,4320.4,40072.5
44150116,3838.757895,90318.42105
44150117,4492.606061,45672.72727
44150118,4113,69361.11111
44150119,3678.690909,216204.5455
44150120,799.72875,939043.75
44150121,3175.903846,422461.5385
44150122,3223.666667,107600
44150123,4063.30625,54615.625
44150124,7137.782353,47529.41176
44150125,4381.333333,88800
44150126,3383.192857,138946.4286
44150127,3179.475862,80387.93103
44150250,4616.948866,61361.08312
44150310,5896.699251,27940.82397
44150320,5304.702264,25750.56604
44150330,6146.144199,40175.27624
44150340,4490.620096,168445.2153
44150360,6304.306091,49969.28934
44150370,5952.085417,31144.04762
44150380,4519.971637,39205.11696
44150390,3734.35625,29886.52344
44150400,4589.647082,20179.47471
44180101,589.4819149,673295.2128
44180102,2173.604651,150901.1628
44180103,4268.633333,38501.66667
44180104,910.6277108,446740.9639
44180105,2606.539241,251101.2658
44180106,1763.636364,488227.2727
44180107,2016.183333,71508.33333
44180108,2905.780488,85898.78049
44180109,3536.418919,50508.10811
44180110,2495.438144,566432.4742
44180250,3828.706857,72791.17143
44180310,3481.769231,27629.91453
44180320,4541.263636,52440.73427
44180330,4041.843034,21506.96594
44180340,5267.636818,22461.13636
44180350,4710.156604,20656.60377
44180360,3680.877926,32195.48495
44180380,4630.904202,20953.21429
44180390,6436.993567,18219.94152
44180400,3438.078431,32890.39216
44180410,7052.853219,41509.65665
44200101,454.1180412,1098113.402
44200102,2086.9375,343906.25
44200103,2060.525581,324848.8372
44200104,5242.15,95417.5
44200105,2882.761905,107135.7143
44200106,4364.888889,113492.5926
44200107,4340.266667,121071.4286
44200108,2867.965517,110325.8621
44200109,1561,167142.8571
44200110,1447.148148,193725.9259
44200111,5610.276,412140
44200112,563.6960784,573388.2353
44200113,1519.062295,794229.5082
44200114,518.9206349,623571.4286
44200115,2939.625,144812.5
44200116,2511.956522,151689.1304
44200117,1667.6,109680
44200118,1609.928571,270535.7143
44200119,964,252909.0909
44200250,4498.517544,78385.52632
44200253,4059.814714,451814.8501
44200310,6189.061603,48305.6962
44200330,5065.142135,379131.1798
44200350,4810.056187,107613.3779
44200360,3153.503333,188544.1667
44200370,5030.827707,65831.36943
44200380,5815.115789,101205.6391
44200390,3077.864593,44388.75598
44200400,3313.642368,69534.7352
44200410,3076.249658,85694.17808
44210101,889.76625,745075
44210102,1041.18543,929536.0927
44210103,3826.233333,65497.61905
44210104,2357.9375,95864.0625
44210105,1731.756757,243337.8378
44210106,1856.00566,122446.2264
44210107,968.6050847,472152.5424
44210108,1199.121212,357939.3939
44210109,2122.030357,601036.6071
44210110,2489.25,64541.66667
44210111,5403.359459,54513.51351
44210112,2614.718919,57756.75676
44210113,4208.017241,41551.72414
44210114,3199.25,32231.25
44210250,7641.722363,85095.04219
44210310,3142.9893,38426.13169
44210320,4905.157683,29933.68794
44210330,4209.610989,22752.01465
44210340,3933.49364,32319.78799
44210360,4129.774783,73455.86957
44210370,2615.087986,33275.4417
44210380,3541.466172,30527.89318
44210390,3184.886667,111110.6667
44210400,3486.446358,27204.96689
44230101,169.2985075,1145298.507
44230102,410.3051282,1003205.128
44230103,914.6875,364275
44230104,785.4106383,229000
44230105,564.9505376,567844.086
44230106,1844.034483,67886.2069
44230107,2269.034483,75568.96552
44230108,1056.833333,137208.3333
44230109,1832.170455,377261.3636
44230110,2289.573077,134557.6923
44230111,2756.8,76556.66667
44230250,744.6607143,276823.5119
44230253,3492.097474,110472.5789
44230310,2474.386,24431.8
44230320,2602.895402,24671.64751
44230330,3252.40578,23808.3815
44230340,4368.88,29026.84211
44230350,2530.847024,34165.77381
44230360,3365.709764,60329.79798
44230380,4921.531847,33227.26115
44230390,4791.961468,30560.45872
44230400,3710.348718,23204.35897
44230410,2901.951707,41796.34146
44230420,2438.546491,24664.47368
44250101,2817.633333,502966.6667
44250310,3167.291509,168693.8679
44250315,3048.561379,204534.4828
44250330,24983.90667,98256.66667
44270101,643.0527273,1149700
44270102,2515.1125,481604.1667
44270103,1926.315385,155538.4615
44270104,2688.647619,325714.2857
44270105,2685.15,104787.5
44270106,4538.003704,951490.7407
44270107,2592.545283,327169.8113
44270108,3021.478261,54760.86957
44270109,2355.792,34880
44270110,2356.827586,38531.03448
44270111,4188.28,31402
44270250,2365.856851,125788.1924
44270253,4655.256907,142236.0825
44270310,4551.516944,38183.05648
44270320,10756.66392,105993.4659
44270330,3839.414554,21512.20657
44270340,3620.833488,34430.46512
44270350,3892.355455,45763.63636
44270360,2703.136327,42306.32653
44270370,2450.043299,57911.34021
44270380,3798.546647,103230.3207
44270390,8259.586047,114786.8217
44710250,2353.401075,254817.7419
44710310,2663.117004,24404.27126
44710320,6545.468333,32376.85417
44710330,5927.512658,22452.42616
44710340,5958.644118,34612.13235
44710350,5874.72337,20900.97826
44710360,4746.392925,15798.93868
44710370,8582.099567,31838.83117
44710380,5738.561856,49045.92784
44710390,4469.647015,81691.71642
44760250,2608.668539,238113.3708
44760310,2796.1125,76587.5
44760320,4459.271901,32180.90909
44760330,5032.744853,21070.58824
44760340,6034.753782,16848.7395
44760350,3189.4775,21358.75
44760360,3872.583117,47457.79221
44760370,4423.773451,15366.37168
44760380,3484.60708,18155.75221
44760390,4720.249286,11936.42857
44760400,4989.691026,16076.28205
44760410,3772.08883,19842.02128
44760420,4266.934737,15260
44760430,4156.671357,17085.67839
44760440,4141.020238,20770.2381
44760450,3159.277215,18519.62025
44770250,1727.916418,154232.0896
44770253,1924.426255,172016.9884
44770310,2601.39703,26857.59076
44770320,2806.923153,17584.97537
44770330,2579.180153,16882.06107
44770340,2472.101176,49762.05882
44770350,3835.87,14198.21429
44770360,2705.13125,14991.14583
44770370,3084.491525,13472.45763
44770380,3181.749721,16949.72067
44770390,3688.992188,20198.04688
44770400,3602.322034,25760.16949
44770410,2605.918085,59648.40426
44790250,3533.760256,158894.0171
44790310,5886.508791,15882.69231
44790320,4967.710476,17388.02381
44790330,6962.434978,31339.21525
44790340,3513.456693,18931.88976
44790350,3733.369014,17280.6338
44790360,5442.571875,17841.34375
44790370,4744.049282,14998.94737
44790380,4362.247802,14807.22527
44790390,4600.26375,17523.8125
44800250,1558.165618,320323.2704
44800253,2169.665229,109521.159
44800256,4452.015356,109049.6255
44800320,3403.265158,29576.24434
44800330,3347.870968,18902.62097
44800340,3871.456274,15566.08365
44800350,3260.920455,18250.28409
44800360,3461.881183,22173.92473
44800370,4148.875105,40848.31224
44800380,3731.481377,37743.11741
44800390,3428.304569,23496.95431
44810250,2629.493372,209272.9107
44810253,2934.714658,103252.1173
44810310,6049.766467,21711.73653
44810320,4617.835821,27689.75124
44810330,4400.76484,29113.92694
44810340,4113.482031,29283.59375
44810350,3715.825517,36007.93103
44810360,6220.925185,221599.037
44810370,3185.478488,24648.25581
44810380,3266.322269,42267.22689
44810390,3245.702874,28620.4023
44810400,2989.148333,35219.72222
44825250,3168.38389,127978.389
44825253,3036.105474,93178
44825310,2708.963473,68465.56886
44825320,3586.163696,54650.33003
44825330,3648.764308,49758
44825340,3474.445152,42490.45455
44825350,4395.770787,33063.90449
44825360,4116.01164,20740.21164
45111101,212.5625,844375
45111102,243.06,1053800
45111103,183.125,2308625
45111104,188.84,552466.6667
45111105,166.9647059,2032411.765
45111106,189.0166667,994875
45111107,221.9074074,1154574.074
45111108,229.9166667,1343125
45111109,206.33,1455050
45111110,207.0478261,2329456.522
45111111,170.90625,1010718.75
45111112,262.2384615,910769.2308
45111113,200.05,717437.5
45111114,186.2555556,622500
45111115,169.28,891350
45111116,154.1083333,697250
45111117,236.0264151,1745150.943
45111118,338.7,1293728.125
45111119,269.1090909,804709.0909
45111120,294.9683544,427673.4177
45111121,249.9090909,457893.9394
45111122,201.9590909,378345.4545
45111123,187.9666667,455238.0952
45111124,614.5,397666.6667
45111125,1610.352273,328406.8182
45111126,1691.984,367081
45111127,312.8461538,503769.2308
45111128,480.4929134,833999.6063
45111129,1110.229293,1040282.828
45111130,3569.355172,89162.06897
45111131,1707.266667,79166.66667
45111132,592.4787234,710791.4894
45111133,2790.492857,573912.5
45111134,2789.333333,139734.6154
45111135,3156.315789,133759.2105
45111136,4688.746875,80768.75
45111137,716.5170455,632507.3864
45111138,2356.571429,324709.5238
45111139,2357.226415,134905.6604
45111140,642.3258824,832380.5882
45111141,1440.322785,942613.9241
45111142,1611.071875,946228.9063
45111143,3138.647059,93973.52941
45111144,6618.667857,62470.89286
45111145,3553,184809.5238
45111147,247.4428571,945671.4286
45113102,348.787395,615154.2017
45113103,890.604698,568869.1275
45113104,208.5238636,669670.4545
45113105,399.365625,980703.125
45113106,620.5111111,669984.127
45113107,465.6650794,698558.2011
45113108,1736.421053,344973.6842
45113109,1132.095556,323066.6667
45113110,2439.65,252031.25
45113111,1805.224324,374922.973
45113112,3826.8,52220
45113113,6101.24878,222987.8049
45113114,323.9483871,737483.871
45113115,618.2487805,535621.9512
45113116,3696.536585,318804.878
45113117,1485.4,229350
45113118,1688.208333,122645.8333
45113119,2654.375,145812.5
45113120,1932.210526,119776.3158
45113121,441.3905882,615158.8235
45113122,2337.541667,913053.5714
45113123,3532.325,339650
45113124,2467.473684,53210.52632
45113125,1952.107407,81555.55556
45113126,2291.4,73000
45113127,3490.325,47312.5
45113129,1615.292857,143785.7143
45113130,1923.244444,294444.4444
45113131,2287.617021,822242.5532
45113132,2607.634783,264902.1739
45113133,3783.117647,142647.0588
45113134,3032.536364,34000
45113135,3055.366667,32500
45113136,1526.875,37812.5
45113137,2036.32069,36775.86207
45113138,6662.133333,1574722.222
45113139,716.8205128,401038.4615
45130101,252.0714286,341821.4286
45130102,290.5857143,158714.2857
45130103,255.0666667,420233.3333
45130104,244.9413793,492758.6207
45130105,191.5117647,649911.7647
45130106,161.2733333,232666.6667
45130107,131.1166667,332958.3333
45130108,157.1428571,252857.1429
45130109,566.8,133460
45130110,220.538,362160
45130111,167.2880952,282928.5714
45130112,144.6923077,234346.1538
45130113,189.2272727,213636.3636
45130114,84,316428.5714
45130115,157.852,636840
45130116,112.4833333,127916.6667
45130117,146.9363636,403409.0909
45130118,138.69,1081675
45130119,143.3285714,493946.4286
45130120,329.6407407,560925.9259
45130121,229.16875,509875
45130122,131.2857143,1791428.571
45130123,147.3846154,527423.0769
45130124,165.0916667,563083.3333
45130125,186.3571429,739000
45130126,159.6363636,420363.6364
45130127,902.804,582940
45130128,173.5111111,342111.1111
45130129,163.965625,363640.625
45130130,163.8333333,215714.2857
45130131,188.9352941,352147.0588
45130132,184.6,300933.3333
45130133,178.6875,326328.125
45130134,1026.256436,447232.6733
45130135,274.26,444788.8889
45130136,514.6280702,364473.6842
45130137,1245.666667,183133.3333
45130138,2289.618519,336558.3333
45130139,1556.425532,100627.6596
45130140,1987.15625,142296.875
45130141,1843.4125,728960.9375
45130142,869.447619,679293.6508
45130143,970.4625,408062.5
45130144,1198.553165,660518.9873
45130145,1334.681395,293627.907
45130146,9629.384746,283949.1525
45130147,5774.647727,340079.5455
45130148,31934.68182,471227.2727
45130149,2191.766667,55066.66667
45130150,2255.52381,53309.52381
45130151,2053.402326,133519.3798
45130152,3757.669231,84769.23077
45130250,2560.89697,39247.9798
45130310,2531.442657,61855.94406
45130320,2351.394444,38487.77778
45130330,2226.261828,32020.43011
45130340,3212.103158,19842.36842
45130350,2398.018359,60923.04688
45130360,2187.397143,53406
45130370,2884.636095,37531.95266
45130380,3158.327879,22974.84848
45130390,3676.275248,107669.802
45130400,2966.314773,48143.18182
45140101,226.7153846,961000
45140102,204.2,469500
45140103,163,1518781.25
45140104,229.6909091,635863.6364
45140105,160.3666667,896925.9259
45140106,485.1369565,396228.2609
45140107,206.7814815,459222.2222
45140108,187.0073171,329060.9756
45140109,318.4418182,434454.5455
45140110,884.7243243,295797.2973
45140111,1083.432353,311963.2353
45140112,379.540625,343312.5
45140113,406.5723881,393764.9254
45140114,313.392,527060
45140115,3404.271875,176015.625
45140116,619.2363636,369400
45140117,1995.067442,69593.02326
45140118,2619.780952,37214.28571
45140119,1941.165625,43109.375
45140120,1863.298529,92970.58824
45140121,508.6690476,539821.4286
45140122,840.039604,773698.0198
45140123,1693.468182,557375
45140124,2655.144828,126810.3448
45140125,1566.257143,104000
45140126,1990.717391,33717.3913
45140127,2189.462963,187814.8148
45140128,2211.25,57510.41667
45140129,2574.184211,66447.36842
45140130,2400.892857,28785.71429
45140131,2641.296296,40296.2963
45140132,1817.068966,46775.86207
45140133,1578.09375,42546.875
45140134,1263.091781,390698.6301
45140135,2028.252381,92380.95238
45140136,6351.172,56620
45140250,2401.805242,78367.54032
45140310,1900.15119,40824.40476
45140320,1622.377695,39882.52788
45140330,2925.639011,16842.85714
45140340,2792.011184,18374.34211
45140350,2449.684615,15496.5035
45140360,2271.965816,22593.87755
45140370,3014.353279,17523.56557
45140380,2822.594942,17051.16732
45140390,2894.031343,29936.19403
45140400,2798.069919,68011.99187
45140410,3674.75403,28380.29851
45140420,2290.067876,29103.62694
45140430,3223.426486,26129.45946
45140440,2240.946099,15592.55319
45180101,640.1936842,600534.2105
45180102,270.5466667,424000
45180103,995.15,312360
45180104,910.6834951,450469.4175
45180105,464.7903614,439639.759
45180106,1799.95082,87561.47541
45180107,1597.789474,41557.89474
45180108,2417.907018,52749.12281
45180109,1596.24,22724
45180110,3672.4,13907.14286
45180111,2989.12,14000
45180112,3642.326087,57449.8913
45180113,4023.333333,71423.16667
45180114,5350.242424,15487.87879
45180115,6213.672727,35045.90909
45180116,1635.367568,21955.40541
45180117,7028.333333,29381.81818
45180118,3756.176471,23253.82353
45180119,4360.724138,77198.62069
45180120,3264.641176,19267.64706
45180121,3787.440741,66912.96296
45180122,3839.395833,18367.70833
45180123,3476.458333,21758.33333
45180124,3566.675,45912.5
45180125,1633.909091,77431.81818
45180126,2327.50625,35739.0625
45180127,17679.065,53913.125
45180250,1759.928906,62141.40625
45180310,3126.831641,15044.27734
45180320,2896.294937,14456.87764
45180330,3218.247826,11146.73913
45180340,3024.496903,12553.76106
45180350,2932.421154,10789.74359
45180360,3129.363077,10890.38462
45180370,2548.515578,11428.64322
45180380,2955.901376,10511.92661
45180390,3045.446484,23945.50781
45180400,3098.053237,10309.35252
45180410,3718.772781,8654.08284
45180420,5530.947264,11215.97015
45180430,6273.075817,5213.986928
45180440,6269.83198,11628.47716
45190101,268.0243902,470451.2195
45190102,191.7142857,619119.0476
45190103,268.9166667,442041.6667
45190104,227.5882353,621911.7647
45190105,199.4285714,479000
45190106,429.825,644275
45190107,729.652,129300
45190108,768.8275862,281775.8621
45190109,2126.703704,62464.07407
45190110,4506.925,20547.5
45190111,608.5764706,218920.5882
45190112,3553.066667,32385
45190113,6195.936364,24156.36364
45190114,3380.683333,15906.66667
45190115,4128.705882,35853.52941
45190116,661.43125,534604.1667
45190117,2041.666667,112781.4815
45190118,7405.233333,47298.33333
45190119,3849.28,18028
45190120,4627.2,10494.375
45190121,2219.670588,99475
45190122,3955.285714,69301.78571
45190123,2793.2,60530
45190250,3349.03003,19612.82282
45190310,3987.45787,18877.98611
45190320,5258.082734,9666.366906
45190330,3356.097653,12252.11268
45190340,3721.169753,14659.66049
45190350,4374.028804,14353.26087
45190360,4410.999524,8893.904762
45190370,13487.46069,10891.31034
45190380,3210.120968,11262.04301
45190390,4015.059542,10490
45190400,4364.819388,9699.336735
45190410,7538.303974,8194.834437
45190420,4270.658209,10627.11443
45190450,4187.329126,10450.38835
45190460,4822.220886,29665.03165
45190470,3257.924468,32220.47872
45210101,394.4862319,429974.6377
45210102,624.085567,174788.6598
45210103,1361.45,27862.5
45210104,1900.825926,150759.2593
45210105,2111.85,33083.33333
45210106,2198.071429,22553.57143
45210107,1078.269231,133875
45210108,2058.086957,21956.52174
45210109,1015.483871,136790.3226
45210110,857.3513514,135243.2432
45210111,2885.35,17444.44444
45210112,1768.517143,50285.71429
45210113,2719.971429,26181.42857
45210114,3612.581081,33040.54054
45210115,3277.334783,18306.52174
45210116,2574.3375,17881.25
45210117,2933.521739,17500
45210118,2830.178261,17606.52174
45210119,2477.776923,15192.30769
45210120,2246.533333,16900
45210121,1972.076923,13901.92308
45210122,1660.253333,14266.66667
45210123,1963.4625,13646.875
45210124,1853.56875,14062.5
45210125,2412.631111,14747.77778
45210126,2648.753846,15634.61538
45210127,2239.275,13812.5
45210128,1850.105263,15326.31579
45210129,2521.738095,14380.95238
45210130,1976.735294,16117.64706
45210250,2412.732624,26246.4539
45210320,2525.61,17399.44444
45210330,2744.991787,28783.33333
45210340,2776.211354,19602.40175
45210350,2465.257055,25021.77914
45210360,2644.921277,15184.57447
45210380,2692.827684,16633.61582
45210390,2458.928226,16050.40323
45210400,2379.479866,16510.06711
45210410,2422.959375,21116.92708
45210420,4393.406908,36323.10855
45210430,2365.501361,15341.83673
45210440,2680.15,21737.89063
45210450,7131.532667,31065.11667
45210460,2292.079592,19663.26531
45710250,1641.049708,156685.6725
45710253,3633.91134,115430.1546
45710256,2129.160494,66049.17695
45710320,8813.18,51575.77419
45710330,2629.173611,201243.0556
45710340,6003.176667,42885.29167
45710350,7485.126667,57592.01961
45710360,3745.015636,46356.34545
45710370,4177.52659,15791.90751
45710380,6424.546617,38481.2406
45710390,4811.575893,15017.43304
45710400,14758.63889,22186.2963
45710410,6890.512903,20824.91935
45720250,3519.112324,74648.88204
45720310,7751.01134,16408.65979
45720320,5149.846094,10866.48438
45720330,6146.814356,8643.787129
45720340,7244.845614,11313.28947
45720350,5486.125121,10578.30918
45720360,4270.913278,9850.643154
45720370,4158.200592,15291.27219
45720380,6528.353307,14790
45720390,6398.044545,12239.86364
45720400,7450.577128,10812.57979
45730250,3937.210633,106916.1139
45730310,5609.440221,17437.01107
45730320,3889.915337,57059.06442
45730330,6380.20068,18607.56803
45730340,4628.358252,38625.74029
45730350,5632.861883,11509.82063
45740250,5805.688251,40508.68146
45740310,6223.847107,13352.89256
45740320,10873.3496,12467.47984
45740335,4781.00438,46786.36861
45740340,7640.6588,10134.72
45740350,9561.548661,13781.00446
45740360,6020.817514,12276.35593
45750250,4085.073973,47098.89041
45750310,4391.18626,11491.94656
45750320,5506.795732,22184.78659
45750330,3786.769167,14142.91667
45750340,3913.499425,8610.488506
45750355,2584.495522,37841.28731
45750360,5973.389714,7467.4
45750370,4997.746047,7545.209302
45750380,3323.255967,41209.65021
45750390,3543.455682,14144.48864
45750400,4379.754321,8815.617284
45750410,2996.869748,8690.084034
45770250,2928.662896,119024.1855
45770310,4722.505263,7465.342105
45770320,8109.719907,10005.48611
45770330,4133.195882,7954.205882
45770340,3985.014054,8790.243243
45770350,3916.04557,11573.76582
45770360,6354.960352,7691.189427
45770370,4704.87641,9899.974359
45770380,4912.595122,9037.235772
45770390,4453.432381,8940.952381
45770400,4340.599099,8560.585586
45790250,4211.422701,194360.2011
45790310,3425.155556,10853.26923
45790320,10451.03755,14817.2449
45790330,3184.139568,14422.2482
45790340,3803.376265,10182.10117
45790350,3363.126761,11260.0939
45790360,4015.038321,14965.38321
45790370,3551.206311,9150.533981
45790380,3277.160662,18402.62868
45790390,6734.697006,10857.93413
45790400,3157.368443,21969.2623
45790410,3342.160563,9832.723005
45790420,4625.446305,9839.261084
45790430,4135.626582,10801.68776
45800250,1744.828342,202170.7219
45800310,2844.361951,15606.09756
45800320,2138.458882,20612.66447
45800330,2038.482456,36247.95322
45800340,3060.2325,39419.375
45800350,3522.86627,14757.38095
45800360,3662.001538,107137.5538
45800370,5613.582857,61602.32143
45800380,2334.582534,17715.58219
45800390,5521.535922,17467.57282
45800400,3781.083333,28563.35648
45800410,2053.6875,27588.95833
45800420,3709.12875,25483.75
46110101,284.7203046,424144.6701
46110102,450.0698052,355006.4935
46110103,2461.271667,249141.6667
46110104,139.2413793,334793.1034
46110105,128.6086957,278543.4783
46110106,166.94375,248312.5
46110107,121.3655172,720293.1034
46110108,162.178125,524781.25
46110109,179.6,1406200
46110110,130.8888889,1121666.667
46110111,160.375,2025687.5
46110112,120.7625,1051218.75
46110113,108.475,1017375
46110114,123.4444444,270277.7778
46110115,178.9,680800
46110116,121.5888889,1118333.333
46110117,199,405700
46110118,193.875,310450
46110119,207.7666667,763500
46110120,178.15,461500
46110121,73.83333333,353833.3333
46110122,167.6166667,572166.6667
46110123,297.55,360750
46110124,96.575,667250
46110125,254.5,504500
46110126,146.7,443250
46110127,241.3,440500
46110128,204.15,440750
46110129,90.8,948666.6667
46110130,82.65,385500
46110131,279.95,428250
46110132,226.7,221250
46110133,140.5,443375
46110134,198.3857143,283000
46110135,211.6,394000
46110136,217.35,420500
46110137,74.9,308333.3333
46110138,115.7,315500
46110139,98.72857143,308000
46110140,162.75,707250
46110141,102.4666667,435500
46110142,204.7666667,463166.6667
46110143,382.1,483500
46110144,56.2,384000
46110145,436.6,525500
46110146,100.3285714,569500
46110147,76.03333333,332000
46110148,84.35,264750
46110149,132.9,331000
46110150,158.05,398750
46110151,141.55,362250
46110152,135.5,331750
46110153,82.65,267750
46110154,179.7727273,184113.6364
46110155,165.75,252916.6667
46110156,389.3043478,84413.04348
46110157,983.2752294,230647.2477
46110158,1280.103896,758026.9481
46110159,908.2184874,275004.2017
46110160,1966.603448,259726.7241
46110161,3358.5,109206.1538
46110162,3328.416667,15080.55556
46110163,2604.687302,139477.7778
46110164,1750.486869,675520.202
46130101,240.1086957,572826.087
46130102,269.7241379,419637.931
46130103,150.6190476,625523.8095
46130104,150.66,616310
46130105,147.030303,432272.7273
46130106,211.3703704,303685.1852
46130107,144.8285714,1920428.571
46130108,101.0615385,1835961.538
46130109,183.047619,270554.7619
46130110,195.4545455,1283151.515
46130111,663.8770833,219504.1667
46130112,396.8625,329992.3611
46130113,124.4634146,1409512.195
46130114,1160.230556,276408.3333
46130115,341.3627907,513019.186
46130116,237.6829268,322890.2439
46130117,554.1066667,362445.3333
46130118,3190.468627,217932.3529
46130119,1217.001639,581424.5902
46130120,1779.139241,589643.6709
46130121,1621.883333,338279.7619
46130122,1910.687719,387216.6667
46130123,2266.106,270118
46130124,3948.982609,79845.65217
46130125,2966.947541,121778.6885
46130126,1201.853571,316041.0714
46130127,8780.915152,133578.7879
46130128,491.6866667,1183433.333
46130129,2939.7,28390
46130130,692.509434,466805.6604
46130131,1645.085246,357155.7377
46130132,3110.4375,78875
46130133,569.0186047,708738.3721
46130134,1580.227778,759295.1389
46130135,804.6086538,523840.3846
46130136,3001.4375,165293.75
46130137,832.3427083,518646.875
46130138,2998.530435,165601.087
46130139,2616.682927,158176.8293
46130140,2535.851515,75374.24242
46130141,21610.99048,151676.1905
46130142,10236.54615,183738.4615
46130143,46438.58571,131396.4286
46130144,12110.79688,194403.125
46130145,24278.8,76917.64706
46130146,15015.7,81775
46130147,3352.667164,51323.8806
46130148,9420.656522,83586.95652
46130149,5976.583333,49112.5
46130150,2071.903846,56758.65385
46130151,3146.5625,39577.08333
46130250,3037.392081,91927.54144
46130310,3570.871957,79783.69565
46130320,3832.212441,60285.0939
46130330,3445.393837,34912.62425
46130340,3645.964286,10657.87698
46130350,2825.453917,16088.73272
46130360,3512.192308,22575.92949
46150101,5466.694444,9043.888889
46150102,3590.114286,22015.57143
46150103,267.3333333,816722.2222
46150104,1304.909091,215281.8182
46150105,172.3333333,874200
46150106,3337.153846,207539.4231
46150107,1144.907692,453621.5385
46150108,5029.858824,304247.2549
46150109,1840.848333,276484.1667
46150110,4205.636364,237067.1212
46150111,747.4580645,383920.1613
46150112,2129.035714,285205.3571
46150113,679.9054054,510486.4865
46150114,806.9277228,851231.6832
46150115,646.17125,509281.25
46150116,672.9473684,419644.7368
46150117,592.3795918,401012.2449
46150118,289.6288462,447820.1923
46150119,354.4452055,751746.5753
46150120,176.25,2298291.667
46150121,141.8333333,1816333.333
46150122,194.8297872,594744.6809
46150123,2071.666667,59875
46150124,2592.558824,66400
46150125,1700.411765,78323.52941
46150126,1922.768966,497646.5517
46150127,2948.812727,246122.7273
46150128,3290.307692,48909.61538
46150129,2539.368421,58765.78947
46150130,1802.588235,48551.47059
46150131,1338.971429,94388.57143
46150132,3899.390698,653933.7209
46150133,1653.9424,847899.2
46150250,4750.866276,13079.29619
46150310,2638.783369,158807.7754
46150320,4861.132775,52316.43541
46150330,4708.008262,14247.40741
46150340,5165.566667,10800.63218
46150350,4859.871611,15932.22506
46150360,7830.15444,10417.95367
46150370,5047.762179,9469.74359
46150380,4610.178246,27093.03509
46150390,3658.176256,23675.45662
46150400,4351.132618,25016.18026
46170101,1409.357143,71785.71429
46170102,756.3369565,351045.6522
46170103,2329.071429,20676.78571
46170104,2418.409091,131288.6364
46170105,418.0909091,188272.7273
46170106,250.8333333,280083.3333
46170107,184.75,258812.5
46170108,4313.178571,44355.53571
46170109,2799.590909,19688.63636
46170110,474.1764706,350029.4118
46170111,208.0769231,447576.9231
46170112,215.2857143,505928.5714
46170113,253.1111111,347222.2222
46170114,399,545375
46170115,297.5,1218625
46170116,1954.386842,196021.0526
46170117,2852.444444,40083.33333
46170118,1452.071429,51285.71429
46170119,2329.294118,58558.82353
46170120,450.1052632,234026.3158
46170121,448,167333.3333
46170122,1644.545455,58295.45455
46170123,445.5837838,238108.1081
46170124,1304.185185,84981.48148
46170125,2048.957692,27311.53846
46170126,2040.848485,26448.48485
46170127,2383.764706,28269.11765
46170128,622.3810811,293027.027
46170129,2294.652174,27404.34783
46170130,2442.236111,35115.27778
46170131,3926.058065,48743.54839
46170132,1790.432143,17973.21429
46170133,5021.666667,14740
46170134,4485.314458,888734.9398
46170250,3646.662162,103642.1922
46170310,2390.869802,21025
46170320,2423.937069,27588.36207
46170330,2351.909524,12195.91837
46170340,2528.125,17605.60345
46170350,2869.628151,12378.9916
46170360,4504.352685,19125.52013
46170370,3805.453017,12637.34914
